artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language,embed_code
R. P. Patnaik,spotify:track:4KKmLnIFzbBmyWPucjv6Sq,https://open.spotify.com/track/4KKmLnIFzbBmyWPucjv6Sq,spotify:artist:00hL0oJD4pWef0kPYIaSTy,https://open.spotify.com/artist/00hL0oJD4pWef0kPYIaSTy,Ounani,spotify:album:3GMRxGPOiHSfx9xLv1O5pu,275931,Holi (Original Motion Picture Soundtrack),Ounani,0.821,0.859,4,-6.615,0,0.125,0.333,0.0,0.196,0.85,94.998,audio_features,4KKmLnIFzbBmyWPucjv6Sq,spotify:track:4KKmLnIFzbBmyWPucjv6Sq,https://api.spotify.com/v1/tracks/4KKmLnIFzbBmyWPucjv6Sq,https://api.spotify.com/v1/audio-analysis/4KKmLnIFzbBmyWPucjv6Sq,275931,4,50,"['filmi', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/4KKmLnIFzbBmyWPucjv6Sq?utm_source=generator
Remo Fernandes,spotify:track:41FdlHzzA2kxRRNYiHul2f,https://open.spotify.com/track/41FdlHzzA2kxRRNYiHul2f,spotify:artist:6Bthsls57GgYPQFdrY3eyw,https://open.spotify.com/artist/6Bthsls57GgYPQFdrY3eyw,Yuvakula,spotify:album:7AWO7zuyZQOXkcLXkSAxdD,234666,Brindavanam (Original Motion Picture Soundtrack),Yuvakula,0.828,0.902,10,-7.403,0,0.2,0.441,0.0034,0.117,0.605,147.044,audio_features,41FdlHzzA2kxRRNYiHul2f,spotify:track:41FdlHzzA2kxRRNYiHul2f,https://api.spotify.com/v1/tracks/41FdlHzzA2kxRRNYiHul2f,https://api.spotify.com/v1/audio-analysis/41FdlHzzA2kxRRNYiHul2f,234667,4,46,[],0,telugu,https://open.spotify.com/embed/track/41FdlHzzA2kxRRNYiHul2f?utm_source=generator
Shankar Mahadevan,spotify:track:7Kx36Dpbp0SFwS9UzdBLfE,https://open.spotify.com/track/7Kx36Dpbp0SFwS9UzdBLfE,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,Anandama,spotify:album:23d41KNwh9QranoelbtBkq,287975,Konchem Istam Konchem Kastam (Original Motion Picture Soundtrack),Anandama,0.727,0.589,0,-8.147,1,0.0404,0.288,0.000479,0.105,0.414,129.962,audio_features,7Kx36Dpbp0SFwS9UzdBLfE,spotify:track:7Kx36Dpbp0SFwS9UzdBLfE,https://api.spotify.com/v1/tracks/7Kx36Dpbp0SFwS9UzdBLfE,https://api.spotify.com/v1/audio-analysis/7Kx36Dpbp0SFwS9UzdBLfE,287975,4,75,"['filmi', 'modern bollywood']",0,telugu,https://open.spotify.com/embed/track/7Kx36Dpbp0SFwS9UzdBLfE?utm_source=generator
Mallikarjun,spotify:track:1mO57I6m5nTMoZqsyJNwh1,https://open.spotify.com/track/1mO57I6m5nTMoZqsyJNwh1,spotify:artist:40Ce6P4AGMq3NXCDXVSZaa,https://open.spotify.com/artist/40Ce6P4AGMq3NXCDXVSZaa,Nee Navvula,spotify:album:27jfC3luBhJZmfvAaR1Liy,282748,Aadi (Original Motion Picture Soundtrack),Nee Navvula,0.873,0.593,9,-8.198,0,0.101,0.0715,1.41e-05,0.161,0.837,120.999,audio_features,1mO57I6m5nTMoZqsyJNwh1,spotify:track:1mO57I6m5nTMoZqsyJNwh1,https://api.spotify.com/v1/tracks/1mO57I6m5nTMoZqsyJNwh1,https://api.spotify.com/v1/audio-analysis/1mO57I6m5nTMoZqsyJNwh1,282749,4,47,"['classic tollywood', 'filmi', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/1mO57I6m5nTMoZqsyJNwh1?utm_source=generator
Karthik,spotify:track:5xfGdhaT5vmbubMLFlwP8d,https://open.spotify.com/track/5xfGdhaT5vmbubMLFlwP8d,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Va Va Vare Va,spotify:album:3ZG61SgWv75swhSoNMR6H0,247510,Bunny,Va Va Vare Va,0.799,0.904,6,-6.812,0,0.18,0.153,0.000329,0.0334,0.741,77.491,audio_features,5xfGdhaT5vmbubMLFlwP8d,spotify:track:5xfGdhaT5vmbubMLFlwP8d,https://api.spotify.com/v1/tracks/5xfGdhaT5vmbubMLFlwP8d,https://api.spotify.com/v1/audio-analysis/5xfGdhaT5vmbubMLFlwP8d,247510,4,73,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/5xfGdhaT5vmbubMLFlwP8d?utm_source=generator
S. P. Balasubrahmanyam,spotify:track:0LWDdm2jQjcmX1oVmt3njr,https://open.spotify.com/track/0LWDdm2jQjcmX1oVmt3njr,spotify:artist:2ae6PxICSOZHvjqiCcgon8,https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8,Nee Prashnalu,spotify:album:1cAxPj7SfEA5shZSL6rYA4,265168,Kothabangarulokam (Original Motion Picture Soundtrack),Nee Prashnalu,0.558,0.483,0,-10.749,1,0.086,0.0953,0.0,0.213,0.36,87.884,audio_features,0LWDdm2jQjcmX1oVmt3njr,spotify:track:0LWDdm2jQjcmX1oVmt3njr,https://api.spotify.com/v1/tracks/0LWDdm2jQjcmX1oVmt3njr,https://api.spotify.com/v1/audio-analysis/0LWDdm2jQjcmX1oVmt3njr,265169,4,77,['filmi'],0,telugu,https://open.spotify.com/embed/track/0LWDdm2jQjcmX1oVmt3njr?utm_source=generator
Tippu,spotify:track:3TtlPKJRgz77uNyW0kGP67,https://open.spotify.com/track/3TtlPKJRgz77uNyW0kGP67,spotify:artist:0PykiHCcDsMPRV7s67qZ1B,https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B,Dillaku Dillaku,spotify:album:32OIDWGqgcmyPanMyAx2S3,275173,Racha (Original Motion Picture Soundtrack),Dillaku Dillaku,0.868,0.833,4,-7.393,0,0.132,0.172,0.0,0.285,0.79,110.992,audio_features,3TtlPKJRgz77uNyW0kGP67,spotify:track:3TtlPKJRgz77uNyW0kGP67,https://api.spotify.com/v1/tracks/3TtlPKJRgz77uNyW0kGP67,https://api.spotify.com/v1/audio-analysis/3TtlPKJRgz77uNyW0kGP67,275174,4,64,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/3TtlPKJRgz77uNyW0kGP67?utm_source=generator
Anup Rubens,spotify:track:3Bc29J1JVwb4caUtuD1X3c,https://open.spotify.com/track/3Bc29J1JVwb4caUtuD1X3c,spotify:artist:05ppw2jwDfW9zo4mj6HNXp,https://open.spotify.com/artist/05ppw2jwDfW9zo4mj6HNXp,Ninnu Chusina,spotify:album:23Y1DhZmKCQ9aqnZuOFo3d,262719,Lovely,Ninnu Chusina,0.755,0.813,0,-4.769,1,0.0345,0.399,0.00054,0.129,0.802,131.976,audio_features,3Bc29J1JVwb4caUtuD1X3c,spotify:track:3Bc29J1JVwb4caUtuD1X3c,https://api.spotify.com/v1/tracks/3Bc29J1JVwb4caUtuD1X3c,https://api.spotify.com/v1/audio-analysis/3Bc29J1JVwb4caUtuD1X3c,262719,4,50,['tollywood'],0,telugu,https://open.spotify.com/embed/track/3Bc29J1JVwb4caUtuD1X3c?utm_source=generator
Ranjith Govind,spotify:track:3NCbgTSXNMENUUS8XyrZBM,https://open.spotify.com/track/3NCbgTSXNMENUUS8XyrZBM,spotify:artist:7zFlr6Y537SdALqy0Xfvth,https://open.spotify.com/artist/7zFlr6Y537SdALqy0Xfvth,Nenu Thaanani,spotify:album:3dwWYVnAEBWMt6nqdzJjAU,272725,Oh My Friend (Original Motion Picture Soundtrack),Nenu Thaanani,0.711,0.724,4,-7.943,0,0.057,0.23,0.000688,0.107,0.204,92.007,audio_features,3NCbgTSXNMENUUS8XyrZBM,spotify:track:3NCbgTSXNMENUUS8XyrZBM,https://api.spotify.com/v1/tracks/3NCbgTSXNMENUUS8XyrZBM,https://api.spotify.com/v1/audio-analysis/3NCbgTSXNMENUUS8XyrZBM,272725,4,63,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/3NCbgTSXNMENUUS8XyrZBM?utm_source=generator
Devi Sri Prasad,spotify:track:0WDbqZIe2z0vI335AA9dzi,https://open.spotify.com/track/0WDbqZIe2z0vI335AA9dzi,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,https://open.spotify.com/artist/5sSzCxHtgL82pYDvx2QyEU,May ilu May ilu,spotify:album:3ZG61SgWv75swhSoNMR6H0,297116,Bunny,May ilu May ilu,0.903,0.928,7,-5.286,1,0.323,0.229,0.0,0.219,0.845,114.964,audio_features,0WDbqZIe2z0vI335AA9dzi,spotify:track:0WDbqZIe2z0vI335AA9dzi,https://api.spotify.com/v1/tracks/0WDbqZIe2z0vI335AA9dzi,https://api.spotify.com/v1/audio-analysis/0WDbqZIe2z0vI335AA9dzi,297117,4,71,"['filmi', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/0WDbqZIe2z0vI335AA9dzi?utm_source=generator
Udit Narayan,spotify:track:10DpXgcPQxnxGRQdPAzSXW,https://open.spotify.com/track/10DpXgcPQxnxGRQdPAzSXW,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Natho Vasthava,spotify:album:5wgkBhMWValkoEZPpBy8ry,293733,Mass (Original Motion Picture Soundtrack),Natho Vasthava,0.674,0.86,5,-7.896,0,0.169,0.312,1.31e-05,0.192,0.878,90.039,audio_features,10DpXgcPQxnxGRQdPAzSXW,spotify:track:10DpXgcPQxnxGRQdPAzSXW,https://api.spotify.com/v1/tracks/10DpXgcPQxnxGRQdPAzSXW,https://api.spotify.com/v1/audio-analysis/10DpXgcPQxnxGRQdPAzSXW,293733,4,79,"['chutney', 'classic bollywood', 'desi pop', 'filmi']",0,telugu,https://open.spotify.com/embed/track/10DpXgcPQxnxGRQdPAzSXW?utm_source=generator
Sukhwinder Singh,spotify:track:71PhW6TQ7VhqVZM5PsRoRt,https://open.spotify.com/track/71PhW6TQ7VhqVZM5PsRoRt,spotify:artist:19MVxKZZdPj2X0F8pi0OCT,https://open.spotify.com/artist/19MVxKZZdPj2X0F8pi0OCT,Chinnadho Vypu,spotify:album:7AWO7zuyZQOXkcLXkSAxdD,301481,Brindavanam (Original Motion Picture Soundtrack),Chinnadho Vypu,0.755,0.738,7,-7.947,1,0.209,0.66,0.0113,0.395,0.902,150.933,audio_features,71PhW6TQ7VhqVZM5PsRoRt,spotify:track:71PhW6TQ7VhqVZM5PsRoRt,https://api.spotify.com/v1/tracks/71PhW6TQ7VhqVZM5PsRoRt,https://api.spotify.com/v1/audio-analysis/71PhW6TQ7VhqVZM5PsRoRt,301481,4,69,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",0,telugu,https://open.spotify.com/embed/track/71PhW6TQ7VhqVZM5PsRoRt?utm_source=generator
Benny Dayal,spotify:track:1h3xjR7RFvCRBYFNxDPBZa,https://open.spotify.com/track/1h3xjR7RFvCRBYFNxDPBZa,spotify:artist:61if35zz1W11GejEkxTLEQ,https://open.spotify.com/artist/61if35zz1W11GejEkxTLEQ,Kaalam Na Preyasi,spotify:album:0XhrZ1kN68R7oXfRhRAlAC,263706,24 (Telugu) (Original Motion Picture Soundtrack),Kaalam Na Preyasi,0.814,0.826,11,-6.843,0,0.0543,0.00835,0.00124,0.0708,0.595,129.992,audio_features,1h3xjR7RFvCRBYFNxDPBZa,spotify:track:1h3xjR7RFvCRBYFNxDPBZa,https://api.spotify.com/v1/tracks/1h3xjR7RFvCRBYFNxDPBZa,https://api.spotify.com/v1/audio-analysis/1h3xjR7RFvCRBYFNxDPBZa,263707,4,70,"['desi pop', 'filmi', 'modern bollywood']",3,telugu,https://open.spotify.com/embed/track/1h3xjR7RFvCRBYFNxDPBZa?utm_source=generator
Ranjith Govind,spotify:track:23wVf6qq101t95q1ivJFiH,https://open.spotify.com/track/23wVf6qq101t95q1ivJFiH,spotify:artist:7zFlr6Y537SdALqy0Xfvth,https://open.spotify.com/artist/7zFlr6Y537SdALqy0Xfvth,Aalochana Vasthene,spotify:album:3dwWYVnAEBWMt6nqdzJjAU,282023,Oh My Friend (Original Motion Picture Soundtrack),Aalochana Vasthene,0.759,0.677,3,-5.129,0,0.0623,0.373,1.95e-06,0.141,0.851,100.013,audio_features,23wVf6qq101t95q1ivJFiH,spotify:track:23wVf6qq101t95q1ivJFiH,https://api.spotify.com/v1/tracks/23wVf6qq101t95q1ivJFiH,https://api.spotify.com/v1/audio-analysis/23wVf6qq101t95q1ivJFiH,282023,4,63,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/23wVf6qq101t95q1ivJFiH?utm_source=generator
Javed Ali,spotify:track:0h5A1CeqzMzFtCtCSyj4SG,https://open.spotify.com/track/0h5A1CeqzMzFtCtCSyj4SG,spotify:artist:4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,O Meri Jane Jana,spotify:album:1OPupZ2ao2GS1bNe2fKoiE,244180,Oka Laila Kosam (Original Motion Picture Soundtrack),O Meri Jane Jana,0.936,0.562,11,-7.917,0,0.0619,0.109,8.6e-06,0.249,0.772,125.001,audio_features,0h5A1CeqzMzFtCtCSyj4SG,spotify:track:0h5A1CeqzMzFtCtCSyj4SG,https://api.spotify.com/v1/tracks/0h5A1CeqzMzFtCtCSyj4SG,https://api.spotify.com/v1/audio-analysis/0h5A1CeqzMzFtCtCSyj4SG,244181,4,71,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",0,telugu,https://open.spotify.com/embed/track/0h5A1CeqzMzFtCtCSyj4SG?utm_source=generator
Rahul Nambiar,spotify:track:5NbUgWLWgSpWvwjkEBVUfS,https://open.spotify.com/track/5NbUgWLWgSpWvwjkEBVUfS,spotify:artist:5a2WF7juQ5oilpZCqikRtP,https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP,Inka Cheppale,spotify:album:4lX33ky8p6bYsui4ankCdU,220000,Seethamma Vakitlo Sirimalle Chettu (Original Motion Picture Soundtrack),Inka Cheppale,0.881,0.745,10,-8.34,0,0.0484,0.584,0.00587,0.102,0.882,100.991,audio_features,5NbUgWLWgSpWvwjkEBVUfS,spotify:track:5NbUgWLWgSpWvwjkEBVUfS,https://api.spotify.com/v1/tracks/5NbUgWLWgSpWvwjkEBVUfS,https://api.spotify.com/v1/audio-analysis/5NbUgWLWgSpWvwjkEBVUfS,220000,4,58,"['classic tollywood', 'filmi', 'tamil pop', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/5NbUgWLWgSpWvwjkEBVUfS?utm_source=generator
Tippu,spotify:track:3sgaWElYPL1EAkG82JyzXD,https://open.spotify.com/track/3sgaWElYPL1EAkG82JyzXD,spotify:artist:0PykiHCcDsMPRV7s67qZ1B,https://open.spotify.com/artist/0PykiHCcDsMPRV7s67qZ1B,Maro Maro,spotify:album:3ZG61SgWv75swhSoNMR6H0,307591,Bunny,Maro Maro,0.908,0.86,1,-6.818,1,0.127,0.0422,0.0121,0.0478,0.637,109.95,audio_features,3sgaWElYPL1EAkG82JyzXD,spotify:track:3sgaWElYPL1EAkG82JyzXD,https://api.spotify.com/v1/tracks/3sgaWElYPL1EAkG82JyzXD,https://api.spotify.com/v1/audio-analysis/3sgaWElYPL1EAkG82JyzXD,307592,4,64,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/3sgaWElYPL1EAkG82JyzXD?utm_source=generator
Mallikarjun,spotify:track:1wgGR2x7QhYMGSsPg5mrl0,https://open.spotify.com/track/1wgGR2x7QhYMGSsPg5mrl0,spotify:artist:40Ce6P4AGMq3NXCDXVSZaa,https://open.spotify.com/artist/40Ce6P4AGMq3NXCDXVSZaa,Sahasam,spotify:album:00010fh2pSk7f1mGIhgorB,303958,Okkadu (Original Motion Picture Soundtrack),Sahasam,0.615,0.762,1,-11.2,1,0.0624,0.0349,0.434,0.206,0.188,132.016,audio_features,1wgGR2x7QhYMGSsPg5mrl0,spotify:track:1wgGR2x7QhYMGSsPg5mrl0,https://api.spotify.com/v1/tracks/1wgGR2x7QhYMGSsPg5mrl0,https://api.spotify.com/v1/audio-analysis/1wgGR2x7QhYMGSsPg5mrl0,303958,4,47,"['classic tollywood', 'filmi', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/1wgGR2x7QhYMGSsPg5mrl0?utm_source=generator
Naveen,spotify:track:4jq0k2XoIGQCUfMERPNfxe,https://open.spotify.com/track/4jq0k2XoIGQCUfMERPNfxe,spotify:artist:4xbLzGsR7W5QMlLS08BNGt,https://open.spotify.com/artist/4xbLzGsR7W5QMlLS08BNGt,I Want A,spotify:album:2IFpuKp4zxsvmDWKfZbw1f,307413,Stalin (Original Motion Picture Soundtrack),I Want A,0.935,0.824,1,-7.176,1,0.0874,0.0656,0.000467,0.0559,0.879,109.987,audio_features,4jq0k2XoIGQCUfMERPNfxe,spotify:track:4jq0k2XoIGQCUfMERPNfxe,https://api.spotify.com/v1/tracks/4jq0k2XoIGQCUfMERPNfxe,https://api.spotify.com/v1/audio-analysis/4jq0k2XoIGQCUfMERPNfxe,307413,4,54,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/4jq0k2XoIGQCUfMERPNfxe?utm_source=generator
Karthik,spotify:track:2GHLObrgSPkVzUFWUuKJbo,https://open.spotify.com/track/2GHLObrgSPkVzUFWUuKJbo,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Nijamena,spotify:album:7AWO7zuyZQOXkcLXkSAxdD,275304,Brindavanam (Original Motion Picture Soundtrack),Nijamena,0.753,0.949,11,-7.41,0,0.0446,0.137,0.333,0.211,0.912,126.986,audio_features,2GHLObrgSPkVzUFWUuKJbo,spotify:track:2GHLObrgSPkVzUFWUuKJbo,https://api.spotify.com/v1/tracks/2GHLObrgSPkVzUFWUuKJbo,https://api.spotify.com/v1/audio-analysis/2GHLObrgSPkVzUFWUuKJbo,275305,4,73,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/2GHLObrgSPkVzUFWUuKJbo?utm_source=generator
Sid Sriram,spotify:track:0DqpImN0xSARpSCVu7YtH9,https://open.spotify.com/track/0DqpImN0xSARpSCVu7YtH9,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Manasuke,spotify:album:0XhrZ1kN68R7oXfRhRAlAC,317280,24 (Telugu) (Original Motion Picture Soundtrack),Manasuke,0.828,0.319,0,-7.951,1,0.053,0.243,0.0,0.134,0.701,86.963,audio_features,0DqpImN0xSARpSCVu7YtH9,spotify:track:0DqpImN0xSARpSCVu7YtH9,https://api.spotify.com/v1/tracks/0DqpImN0xSARpSCVu7YtH9,https://api.spotify.com/v1/audio-analysis/0DqpImN0xSARpSCVu7YtH9,317280,4,78,['filmi'],16,telugu,https://open.spotify.com/embed/track/0DqpImN0xSARpSCVu7YtH9?utm_source=generator
L. V. Revanth,spotify:track:0MCMrSkaVisWWnuq0f4QnP,https://open.spotify.com/track/0MCMrSkaVisWWnuq0f4QnP,spotify:artist:2OrTfOi3k8VMFLuvC527bB,https://open.spotify.com/artist/2OrTfOi3k8VMFLuvC527bB,Amba Dari,spotify:album:25obxBqJDDcmp6RSNfHj91,246435,Badrenath (Original Motion Picture Soundtrack),Amba Dari,0.799,0.856,5,-8.675,0,0.0491,0.492,0.0163,0.0795,0.939,106.001,audio_features,0MCMrSkaVisWWnuq0f4QnP,spotify:track:0MCMrSkaVisWWnuq0f4QnP,https://api.spotify.com/v1/tracks/0MCMrSkaVisWWnuq0f4QnP,https://api.spotify.com/v1/audio-analysis/0MCMrSkaVisWWnuq0f4QnP,246435,4,54,"['filmi', 'tollywood']",0,telugu,https://open.spotify.com/embed/track/0MCMrSkaVisWWnuq0f4QnP?utm_source=generator
Baba Sehgal,spotify:track:1fE19GDJd111mQIAlgoSf8,https://open.spotify.com/track/1fE19GDJd111mQIAlgoSf8,spotify:artist:7hYZXC29LqX4vWGloviTyG,https://open.spotify.com/artist/7hYZXC29LqX4vWGloviTyG,In the Night,spotify:album:25obxBqJDDcmp6RSNfHj91,179543,Badrenath (Original Motion Picture Soundtrack),In the Night,0.81,0.879,2,-8.14,0,0.108,0.138,0.000317,0.211,0.601,104.989,audio_features,1fE19GDJd111mQIAlgoSf8,spotify:track:1fE19GDJd111mQIAlgoSf8,https://api.spotify.com/v1/tracks/1fE19GDJd111mQIAlgoSf8,https://api.spotify.com/v1/audio-analysis/1fE19GDJd111mQIAlgoSf8,179544,4,48,"['desi hip hop', 'hindi hip hop']",0,telugu,https://open.spotify.com/embed/track/1fE19GDJd111mQIAlgoSf8?utm_source=generator
Anirudh Ravichander,spotify:track:6SMpMKAABNPGDD2UlD7rgQ,https://open.spotify.com/track/6SMpMKAABNPGDD2UlD7rgQ,spotify:artist:4zCH9qm4R2DADamUHMCa6O,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O,Nuvvu Nenu,spotify:album:5JP6YD8lXSQWhcfiuIu3XM,303456,Nenu Rowdy Ne (Original Motion Picture Soundtrack),Nuvvu Nenu,0.626,0.593,4,-9.425,1,0.0419,0.25,0.00018,0.107,0.429,158.059,audio_features,6SMpMKAABNPGDD2UlD7rgQ,spotify:track:6SMpMKAABNPGDD2UlD7rgQ,https://api.spotify.com/v1/tracks/6SMpMKAABNPGDD2UlD7rgQ,https://api.spotify.com/v1/audio-analysis/6SMpMKAABNPGDD2UlD7rgQ,303456,4,83,"['desi hip hop', 'filmi', 'tamil hip hop']",21,telugu,https://open.spotify.com/embed/track/6SMpMKAABNPGDD2UlD7rgQ?utm_source=generator
Karthik,spotify:track:582vyIc812GxRTO8MPHfGl,https://open.spotify.com/track/582vyIc812GxRTO8MPHfGl,spotify:artist:0LSPREIgGMZXCuKVel7LVD,https://open.spotify.com/artist/0LSPREIgGMZXCuKVel7LVD,Em Cheppanu,spotify:album:4tRKeleYPghfsVcEC7qAcW,286642,Nenu Sailaja (Original Motion PIcture Soundtrack),Em Cheppanu,0.571,0.869,2,-6.204,0,0.153,0.573,0.000616,0.142,0.543,168.085,audio_features,582vyIc812GxRTO8MPHfGl,spotify:track:582vyIc812GxRTO8MPHfGl,https://api.spotify.com/v1/tracks/582vyIc812GxRTO8MPHfGl,https://api.spotify.com/v1/audio-analysis/582vyIc812GxRTO8MPHfGl,286643,4,73,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/582vyIc812GxRTO8MPHfGl?utm_source=generator
M. M. Keeravani,spotify:track:670JdhrNILOvr80XfLx7jS,https://open.spotify.com/track/670JdhrNILOvr80XfLx7jS,spotify:artist:12l1SqSNsg2mI2IcXpPWjR,https://open.spotify.com/artist/12l1SqSNsg2mI2IcXpPWjR,Jum Jum Maya,spotify:album:7hO4T51A5gr5QwxHGHNqY7,278282,Vikramarkudu (Original Motion Picture Soundtrack),Jum Jum Maya,0.858,0.679,5,-8.127,1,0.128,0.483,0.0,0.176,0.866,115.017,audio_features,670JdhrNILOvr80XfLx7jS,spotify:track:670JdhrNILOvr80XfLx7jS,https://api.spotify.com/v1/tracks/670JdhrNILOvr80XfLx7jS,https://api.spotify.com/v1/audio-analysis/670JdhrNILOvr80XfLx7jS,278282,4,65,['vintage tollywood'],0,telugu,https://open.spotify.com/embed/track/670JdhrNILOvr80XfLx7jS?utm_source=generator
Vardhani Thaman,spotify:track:0J14KKtj72VbuvTddVIiV1,https://open.spotify.com/track/0J14KKtj72VbuvTddVIiV1,spotify:artist:6qZNa3wtXnTrD0DHjq7wnF,https://open.spotify.com/artist/6qZNa3wtXnTrD0DHjq7wnF,Manase Thadisela,spotify:album:1IyZzxiAFCvSseK7nReNZO,137665,Kick (Original Motion Picture Soundtrack),Manase Thadisela,0.511,0.436,5,-14.124,0,0.0289,0.934,0.205,0.112,0.589,98.006,audio_features,0J14KKtj72VbuvTddVIiV1,spotify:track:0J14KKtj72VbuvTddVIiV1,https://api.spotify.com/v1/tracks/0J14KKtj72VbuvTddVIiV1,https://api.spotify.com/v1/audio-analysis/0J14KKtj72VbuvTddVIiV1,137665,4,21,[],0,telugu,https://open.spotify.com/embed/track/0J14KKtj72VbuvTddVIiV1?utm_source=generator
Anirudh Ravichander,spotify:track:3crowouAkB0LdElo6AvD3E,https://open.spotify.com/track/3crowouAkB0LdElo6AvD3E,spotify:artist:4zCH9qm4R2DADamUHMCa6O,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O,Manasa Manasa,spotify:album:5WIwDUoFvEy6o01B29dIz0,268794,Nava Manmadhudu (Original Motion Picture Soundtrack),Manasa Manasa,0.529,0.562,4,-9.713,1,0.0313,0.202,2.83e-05,0.115,0.403,169.935,audio_features,3crowouAkB0LdElo6AvD3E,spotify:track:3crowouAkB0LdElo6AvD3E,https://api.spotify.com/v1/tracks/3crowouAkB0LdElo6AvD3E,https://api.spotify.com/v1/audio-analysis/3crowouAkB0LdElo6AvD3E,268794,4,83,"['desi hip hop', 'filmi', 'tamil hip hop']",48,telugu,https://open.spotify.com/embed/track/3crowouAkB0LdElo6AvD3E?utm_source=generator
Shankar Mahadevan,spotify:track:4ktrWCqD1C6lOPriFoUfPm,https://open.spotify.com/track/4ktrWCqD1C6lOPriFoUfPm,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,Kodithe Kottali,spotify:album:4gE2crXqf7qzzDAAGBH0zc,315373,Tagore (Original Motion Picture Soundtrack),Kodithe Kottali,0.848,0.832,2,-5.193,1,0.133,0.0157,0.00806,0.0506,0.532,136.941,audio_features,4ktrWCqD1C6lOPriFoUfPm,spotify:track:4ktrWCqD1C6lOPriFoUfPm,https://api.spotify.com/v1/tracks/4ktrWCqD1C6lOPriFoUfPm,https://api.spotify.com/v1/audio-analysis/4ktrWCqD1C6lOPriFoUfPm,315373,4,75,"['filmi', 'modern bollywood']",0,telugu,https://open.spotify.com/embed/track/4ktrWCqD1C6lOPriFoUfPm?utm_source=generator
Mano,spotify:track:6RfcrlgGg62pNntywn2Iqp,https://open.spotify.com/track/6RfcrlgGg62pNntywn2Iqp,spotify:artist:3NzhVoa20crNtp1p4zE8um,https://open.spotify.com/artist/3NzhVoa20crNtp1p4zE8um,Gappu Chippu,spotify:album:4gE2crXqf7qzzDAAGBH0zc,251533,Tagore (Original Motion Picture Soundtrack),Gappu Chippu,0.784,0.753,1,-9.465,1,0.0499,0.0121,0.00246,0.354,0.419,94.031,audio_features,6RfcrlgGg62pNntywn2Iqp,spotify:track:6RfcrlgGg62pNntywn2Iqp,https://api.spotify.com/v1/tracks/6RfcrlgGg62pNntywn2Iqp,https://api.spotify.com/v1/audio-analysis/6RfcrlgGg62pNntywn2Iqp,251533,4,65,"['filmi', 'tamil pop']",0,telugu,https://open.spotify.com/embed/track/6RfcrlgGg62pNntywn2Iqp?utm_source=generator
